,CATEGORY,TAGS,ga_txt_cleaned
4312,Web Applications,application|jsf|web|webapp,sandbox jsf cayenne
15894,File Handler,csv,karaf csv
21895,Graph Algorithms and Tools,graph|service,expedia www haystack service graph
6814,UI,assets,webjar npm
20962,Example,example|spring,flowable spring boot sample starter
15998,File Handler,csv,beangle common csv
26689,Distributed Coordination,registry|zookeeper,micro job registry zookeeper
14374,Application Layer Protocol Integration,client|http|native,xuwei httpz native client
550,Web Applications,agent|application|config|web|webapp,peterphi std config host agent
21049,Example,example|tracking,work tracker example
26547,Testing,quality,squareup assertj android
10454,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
27836,Application Layer Protocol Integration,ssl|ibm|server,ibm websphere appserver api ssl
21200,File System,file-system,zeppelin filesystem
22423,Distributed Communication,javax|specs|standard|transaction,javax transaction api
3080,Web Applications,application|example|scala|swagger|web|webapp,wordnik swagger scala sample app
24492,Logging / Monitoring,logging,logj
19363,Example,example|extension|spring|testing,flywaydb flyway test extension spring boot sample
10553,Build Automation Tool Plugins,build|build-system|maven|plugin,maven changelog plugin
14559,Logging / Monitoring,cloud|logging,amysta jcloud driver slfj
18109,Example,example,flowtick graph example
8784,Build Automation Tool Plugins,bridge|build|build-system|maven|plugin,sonatype plugin sisu maven bridge
8504,UI,bootstrap,play bootstrap core
1467,Build,ant,groovy maven support ant
5521,Web Applications,application|web|webapp,atlas webapp
2198,Web Applications,application|client|integration|testing|web|webapp|webservice,causal shoelace jersey client integration test common
7892,Benchmarks,benchmark|cluster|example,jetdrone yoke example cluster benchmark
26967,Distributed Computing,scala|spark,acsgh spark scala
18957,Example,example,friendularity demo basic
14842,Java Specifications,compiler|google|javascript|scripting,google javascript closure compiler rhino
447,Actor Frameworks,actor|concurrency|scala|web-framework,liftweb lift actor
25772,Native Access Tools,native,webjar npm native promise
8762,Operations management,bpm|render|forms,jbpm form modeler renderer backend
7790,Utilities,beans|validation,leadware bean validation
13203,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector dozer kafka connector
25071,Build Automation Tool Plugins,maven|plugin,rmannibucau
16423,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne
20154,Example,example|jms|queue,activemq example jms
17288,IDE Modules,eclipse|plugin,inria util
8028,Build Automation Tool Plugins,binding|build|build-system|maven|plugin|xml,jvnet jaxb maven plugin
22501,Database,jdbc,simple jdub
11476,Build Automation Tool Plugins,build|build-system|maven|plugin,mvn plugin maven
26916,Rule Engines,rule-engine|tools,drool droolsjbpm tool
4327,Web Applications,application|json|servlet|web|webapp,glassfish jsonp servlet
16270,Machine Learning,deep-learning,deeplearningj iterator
309,Logging / Monitoring,actor|akka|concurrency|distributed|metrics,gron metric akkaa
8101,File Handler,binding|json,fabric databinde json
19786,Example,example|io,fabric example hello world
23983,Logging / Monitoring,logging,tinygroup logger
7783,Utilities,beans|validation,wildfly swarm bean validation
16221,Utilities,date|time,core
9576,Build Automation Tool Plugins,build|build-system|image|maven|plugin,maven image plugin
17543,Logging / Monitoring,elastic|logging,elastic log logj ecs layout
7420,Security / Authentification,authentication|io|oauth|resource,starter oauth resource
24221,Logging / Monitoring,logging,logcat
10445,Build Automation Tool Plugins,build|build-system|maven|plugin,guru maven plugin
7259,UI,assets|web,webjar uniform
21414,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz core
22259,Utilities,io|validation,jto validation
10377,Build Automation Tool Plugins,build|build-system|maven|plugin,capsule maven plugin
26080,OSGi,osgi,osgi enroute pom
14670,Utilities,collections|google|structures,google code collection
28268,Testing,testing,lihaoyi utestsjs
19183,Example,example,example
14982,Concurrency Libraries,concurrency|concurrent|functional|scala|scalaz,scalaz concurrent pre dc
5112,Web Applications,application|server|web|webapp,wso appserver cdi
24576,Logging / Monitoring,logging,graylog
3971,Web Applications,application|http|resource|servlet|web|webapp,mobicent resource http servlet war
14137,Containerization,client|container,spotify docker client
11018,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
3491,Example,application|example|web|webapp,glassfish tyrus sample chat
526,Web Applications,admin|application|web|webapp,admin
26958,Marshalling / Unmarshalling,scala|serialization,msgpack scala
22162,Build Automation Tool Plugins,io|maven|plugin,artifact publisher plugin
26281,File Handler,pdf,maven plugin pdf
4805,Web Applications,application|remote|servlet|testing|web|webapp,glassfish tyrus test servlet remote
3363,Example,application|example|web|webapp,example
13254,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector olingo kafka connector
6637,Web Applications,application|web|web-framework|webapp,appfuse tapestry
8185,File Handler,binding|xml,opennms dependency jaxb
8024,Build Automation Tool Plugins,binding|build|build-system|maven|plugin|xml,helger maven jaxb plugin
11757,Build Automation Tool Plugins,build|build-system|maven|plugin,maven tag replacer
19981,Example,example|io|server|spring,servicecomb springboot springmvc server demo spring boot
8729,IDE Modules,bpm|eclipse|integration|plugin,activiti designer integration
16220,Utilities,date|time,sourceforge
15880,File Handler,csv,csv
21410,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz core
14464,Application Layer Protocol Integration,client|messaging|websocket,websocket simple client
407,Actor Frameworks,actor|akka|concurrency|distributed|typesafe,typesafe akka actor
238,Distributed Communication,actor|akka|communication|concurrency|distributed|remote|remoting|typesafe,typesafe akka remote
8253,File Handler,binding|xml,jlibs xml bind
23189,Testing,junit|testing,pholser junit quickcheck
26931,IDE Modules,scala,openntf sbt ibm common runtime
6517,Web Applications,application|web|webapp,wildfly quickstart jts application component
14594,Testing,code-coverage|example,emmalanguage emma example flink
25127,Build Automation Tool Plugins,maven|plugin,plugin
288,Logging / Monitoring,actor|akka|concurrency|distributed|logging|slf4j|typesafe,typesafe akka slfj
17332,IDE Modules,eclipse|plugin,glsp layout
16588,Dependency Injection,dependency-injection,cerner guice
13149,Stream Processing,camel|connector|kafka|reactive|streaming,camel kafkaconnector reactive stream kafka connector
25495,Testing,mock|mocking|testing,powermock core
1646,Build,ant,mojo animal sniffer ant task
20832,Example,example|service,sling sample service
7575,File System,aws|cloud|connector|s3|service|spring,cloudfoundry spring cloud service connector
7412,Security / Authentification,authentication|io|oauth,sgr oauth resourceserver jee
24818,Machine Learning,machine-learning|ai,ai libs mlplan
20317,Example,example|library,example
25168,Build Automation Tool Plugins,maven|plugin,libs
13139,Stream Processing,camel|connector|kafka|monitoring|streaming,camel kafkaconnector kafka connector
13131,Stream Processing,camel|connector|kafka|logging|streaming,camel kafkaconnector log kafka connector
26832,Rule Engines,rule-engine,drool
24418,Logging / Monitoring,logging,dm infrastructure log
14839,Languages / Compiler / Interpretation,compiler|generator|parser,java javacc
8087,Languages / Compiler / Interpretation,binding|javax|specs|standard|xml,javax xml jaxb xjc
20473,Example,example|osgi,wink example
12761,Build Automation Tool Plugins,build|build-system|maven|plugin|testing,unit test maven plugin
22080,File Handler,io|json,ktor jackson
9148,Build Automation Tool Plugins,build|build-system|csharp|dotnet|maven|plugin,maven plugin
6083,Web Applications,application|web|webapp,webapp
25335,Build Automation Tool Plugins,maven|plugin|rest,mule rest plugin
21752,Graph Algorithms and Tools,graph,tinkerpop gremlin core
22607,Database,jdbc|sql,zhengframework zheng jdbc
270,Caching,actor|akka|concurrency|distributed|http|typesafe|caching,typesafe akka http cache
5996,Web Applications,application|web|webapp,aperteworkflow base gui
14196,Messaging / Integration,client|esb|jms|message|queue,servicemix jms
18941,Example,example,sample
25017,Build Automation Tool Plugins,maven|plugin,npanday plugin
24498,Logging / Monitoring,logging,microlog logger midp
27191,Job Scheduling,scheduling,attemper quartz weblogic
3138,Web Applications,application|example|security|web|webapp|wicket,wicketstuff wicket shiro example
5790,Web Applications,application|web|webapp,java adventure war
22822,File Handler,json,lihaoyi ujson
27663,Social Network Clients,social|spring,spring social base
7597,Database,aws|database|dynamodb,seratch dynamodb
6204,Web Applications,application|web|webapp,molgenis app
16383,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne
861,Code analyses,analysis,lihaoyi acyclic
22527,Database,jdbc|reactive|sql,davidmoten rxjava jdbc
6643,Build Automation Tool Plugins,archetype|assembly|build|build-system|maven|plugin|service,petal maven archetype jbi service assembly
26761,Rule Engines,rule-engine,drool wb scorecard xls editor api
19746,Example,example|io,bootique flyway example
580,Managing / Monitoring,agent|jmx|management,fabric management jmx agent
15936,File Handler,csv,cat csv
7280,UI,assets|web,webjar bowergithub polymerelement iron icon
12003,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
12170,Build Automation Tool Plugins,build|build-system|maven|plugin,plugin version maven
12854,Build Automation Tool Plugins,build|build-system|maven|plugin|validation,pustefixframework maven plugin pustefix validator
1147,Natural Language Processing,analyzer|nlp,nlp detector
20229,Example,example|jpa|osgi|persistence,karaf example jpa feature
1918,Web Applications,application|bpm|console|jsf|web|webapp,jbpm jsf console
16068,Money Libraries,currency|money,comcast money core
20963,Example,example|spring|support,namic oss spring support sample starter
115,Actor Frameworks,actor,actor method dispatch
4520,Web Applications,application|mvc|sdk|security|spring|web|webapp,stormpath spring sdk tutorial security webmvc control
19478,Example,example|graph,ml sparkle graph example
28027,Testing,testing,japgolly microlib test utilsjs
26541,Languages / Compiler / Interpretation,python|scripting,fujion script jython
7332,Social Network Clients,authentication|client|example|oauth|social|twitter|webservice,jersey sample oauth client twitter
11783,Build Automation Tool Plugins,build|build-system|maven|plugin,bitbucket maven plugin
23559,Stream Processing,kafka|streaming,huaweicloud dis kafka adapter
21915,Graph Algorithms and Tools,graphviz,anarre graphviz parser
19527,Example,example|gwt|web-framework,vaadin grid pro flow demo
14562,Build Automation Tool Plugins,cloud|maven|plugin|sdk,sap cloud sdk quality pmd plugin
21071,Example,example|ui,adobe cq core wcm component example ui content
17103,IDE Modules,eclipse|io|plugin|report|reporting|ui|web,report solution birt designer ui preview web
25290,Build Automation Tool Plugins,maven|plugin,wildfly swarm plugin
8389,UI,bootstrap,adrianhurt play bootstrap core
18750,Example,example,demos
1317,Annotation Processing,annotations|git|processor,gitlab annotation processor
22428,Languages / Compiler / Interpretation,javax|specs|standard|webservice|xml,javax xml webservice api
7679,File System,aws|s3,java
5303,Web Applications,application|sonar|viewer|web|webapp,sonarsource java view
25650,Native Access Tools,native,richface push native
