,CATEGORY,TAGS,ga_txt_cleaned
4182,Web Applications,application|jaxrs|rest|web|webapp,wildfly swarm testsuite jaxrs cdi
20356,Example,example|logging|tracing,purgeteam log trace springboot demo
6326,Web Applications,application|web|webapp,picketlink sale
8959,Build Automation Tool Plugins,build|build-system|camel|generator|maven|plugin,camel bom generator maven plugin
13928,Database,cassandra|dao|database,ddth dao cassandra
10966,Build Automation Tool Plugins,build|build-system|maven|plugin,fizz stork maven plugin
7522,Security / Authentification,authentication|oauth,isuper oauth core
17843,Example,example,qpid proton messenger example
3754,Web Applications,application|example|web|webapp|wicket,wicketstuff foundation wicket sample
1702,Build,ant|portal,portal jetspeed ant task
776,Code analyses,analysis,fbk util analysis
7502,Security / Authentification,authentication|module,blazebit blaze weblink module authentication basic
21112,Example,example|webservice,jersey contrib bill burke book example
25597,File Handler,module|scala|xml,scala lang module xml ceaf
14028,Chart Libraries,chart|eclipse|ui|visualization,dentrassi neoscada hmi scada vi ui chart drawd
23965,Logging / Monitoring,logging,log
928,Code analyses,analysis|android|data,testin analysis datum
17501,IDE Modules,eclipse|runtime,core command
19046,Example,example,ikasan demo french
7598,IDE Modules,aws|database|dynamodb|eclipse|persistence|plugin,openhab persistence dynamodb
14195,Example,client|esb|example,servicemix nmr example client
2523,Web Applications,application|eclipse|web|webapp,che core wsagent
1707,Version-control system tools,ant|scm,jgit ant
7845,Benchmarks,benchmark,matthieu vergne benchmark core
20985,Example,example|streaming,stream example
22294,Languages / Compiler / Interpretation,javax|jms|queue|specs|standard,javax jms api
16405,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne jupyter differentiable
17406,IDE Modules,eclipse|plugin,sonatype tycho touchpoint mixin jsw
15306,Job Scheduling,cron,alonsodomin cron doobie
19327,Example,example|extension,liferay arquillian extension example
11243,Build Automation Tool Plugins,build|build-system|maven|plugin,redhat lightblue plugin maven
28473,UI,web,rave common
4425,Web Applications,application|metrics|web|webapp,hawkular metric explorer
5549,Web Applications,application|web|webapp,jspwiki war
11394,Build Automation Tool Plugins,build|build-system|maven|plugin,cvut kbss jopa maven plugin
17729,Example,example,ctake example
8595,UI,bootstrap|eclipse|identity,veithen cosmo bootstrap ecf identity
24337,Logging / Monitoring,logging,squareup keywhiz log
20667,Example,example|rest|spring,puzzle libpuzzle demo spring boot rest
12017,Build Automation Tool Plugins,build|build-system|maven|plugin,jvnet maven jellydoc plugin
4352,Web Applications,application|logging|tools|web|webapp,wildfly quickstart log tool
14257,Application Layer Protocol Integration,client|http,wink client httpclient
14662,Utilities,collections|concurrent|structures,boundedbuffer low latency primitive concurrent queue
24489,Logging / Monitoring,logging,rumati log muffero slfj
24303,Logging / Monitoring,logging,progressoft brix domino logger
6910,UI,assets|jquery|web,webjar jquery colorhelper
1373,Annotation Processing,annotations|processor,manosbatsis scrudbean annotation processor
27163,Testing,scala|testing,scalatest scalatestsjs
27448,Marshalling / Unmarshalling,serialization,xuwei msgpackz argonaut
910,Code analyses,analysis,falcon checkstyle
21065,Example,example|twitter,twitter summingbird example
21562,Languages / Compiler / Interpretation,generator|module|parser|scala,scala lang module parser combinatorssjs
8325,Bitcoin,bitcoin,daonomic bitcoin rpc domain
20145,Example,example|jms|queue,activemq example federation federate queue downstream upstream
15097,IDE Modules,connector|eclipse|plugin|ui,franca connector omgidl ui
9398,Build Automation Tool Plugins,build|build-system|generator|io|matching|maven|plugin,marmer testutil hamcr matcher generator maven plugin
6823,UI,assets,webjar npm ws
15164,Crawler,crawler,xethh libs crawler
7742,Utilities,base64|encoding,marklister base
25034,Build Automation Tool Plugins,maven|plugin,gmavenplus plugin
18745,Example,example,okapi example
9084,Build Automation Tool Plugins,build|build-system|compiler|maven|plugin,pukkaone closure compiler maven plugin
26797,Rule Engines,rule-engine,onap policy drool application controlloop common guard
16451,Machine Learning,deep-learning|machine-learning,deeplearningj scalnet
24244,Logging / Monitoring,logging,mastfrog bunyan java util log
791,Code analyses,analysis,sourceforge findbug jsr
6578,Web Applications,application|web|webapp|webservice,jersey contrib bill burke book ex
14180,Database,client|elastic|elasticsearch|search|server,elasticsearch
11259,Build Automation Tool Plugins,build|build-system|maven|plugin,samskivert ikvm maven plugin
4917,Web Applications,application|runtime|testing|web|webapp,xlrit gear runtime case test
483,Web Applications,admin|application|example|web|webapp,babababa demo ecom app web admin
28571,Cluster Managment,yarn|hadoop,hadoop yarn application
8533,UI,bootstrap,ikasan bootstrap
8632,UI,bootstrap|scala|scalajs,karasiq scalajs bootstrap vsjs
24326,Logging / Monitoring,logging,slicklog logjappender
11330,Build Automation Tool Plugins,build|build-system|maven|plugin,testingsyndicate stubby maven plugin
14526,File Handler,clojure|markdown,cljsjs showdown
21293,UI,framework|scala|web|web-framework,scalatra
13995,Chart Libraries,chart|eclipse|io|osgi|reporting|runtime|sdk|visualization,report solution feature birt chart osgi runtime sdk
18732,Example,example,scriptability example
23020,UI,jsp|portal|taglib,liferay portal util taglib
3621,Web Applications,application|example|web|webapp,woelker jimix sample war
11694,Build Automation Tool Plugins,build|build-system|maven|plugin,unit maven plugin asset
22288,Java Specifications,javascript|maven|plugin,joestelmach zipper
1962,Web Applications,application|bpm|web|webapp,jbpm wb showcase
18085,Example,example,elevenware felson example ioc
1691,Build,ant|hadoop,hadoop ant
8942,Build Automation Tool Plugins,build|build-system|bundle|maven|plugin|webservice,xfire plugin maven bundle
11271,Build Automation Tool Plugins,build|build-system|maven|plugin,sfhuskie plugin githook maven
15120,Distributed Coordination,coordination|distributed,curator recipe
4052,Web Applications,application|io|manager|web|webapp,apiman manager api war
2812,Web Applications,application|example|jboss|jpa|persistence|web|webapp,jboss errai demos jpa demo todo list
18717,Example,example,officefloor tool officetooldemo
25555,UI,module|scala|swing|ui,scala lang module swing
549,Web Applications,agent|application|cloud|example|identity|web|webapp,wso carbon identity cloud sample sso agent italiano
26915,Testing,rule-engine|testing|tools,drool guvnor tool test
28108,Testing,testing,manodj sfdc travis test
25108,Build Automation Tool Plugins,maven|plugin,alexnederlof jasperreport plugin
4271,Web Applications,application|jms|queue|web|webapp,activemq apollo war
22958,File Handler,json|play-framework|typesafe,typesafe play jsonsjs
7444,Security / Authentification,authentication|io|service,mosip authentication kyc service
19344,Example,example|extension|junit|spring|testing,flywaydb flyway test extension sample spring junit
24914,File Handler,markdown|scala|web-framework,liftweb lift markdown
9819,Build Automation Tool Plugins,build|build-system|io|maven|plugin|system,konig content system maven plugin
20502,Example,example|osgi|scala|web-framework,liftweb example osgi
9751,Build Automation Tool Plugins,build|build-system|io|maven|plugin,sarl maven sre
21656,File Handler,google|json,google code svenson
13561,Example,camel|example|service|tracing,camel example opentrace service
5266,Web Applications,application|servlet|web|webapp,mobicent servlet sip call block
15125,Distributed Coordination,coordination|distributed|facebook|zookeeper,facebook jcommon zookeeper
6492,Web Applications,application|web|webapp,optaweb employeerostere employee rostere webapp
26913,Testing,rule-engine|testing,drool testcoverage kie ci without domain test
5252,Web Applications,application|servlet|web|webapp,mobicent servlet sip testsuite application simple
22000,Application-/ Web-Server,http|jetty|server|webserver|wicket,wicket experimental http jetty
26855,Rule Engines,rule-engine,drool verifier drl
19314,Example,example,netflix feign example
4442,Web Applications,application|mock|web|webapp,eurekaclinical cas mock
4085,Web Applications,application|io|rest|spring|web|webapp,lightlink war spring rest
17975,Example,example,alipay sofa tracer sample with resttemplate
21074,Example,example|validation,juddi example vsv validator
18779,Example,example,trajano doxdb sample
3241,Example,application|example|streaming|web|webapp|websocket,atmosphere sample websocket stream
1006,Testing,analysis|code-coverage|coverage|runtime,scoverage scalac runtime
19935,Example,example|io|kubernetes|spring,dekorate spring boot with fmp on kubernete example
13175,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector atom kafka connector
23193,Testing,junit|testing,pragmaticobject oo test junit
19952,Example,example|io|pojo,servicecomb demo pojo
28182,Testing,testing,spotbug test harness core
18041,Example,example,concurrentthought cla command line argument example
13726,Stream Processing,camel|kafka|streaming,camel quarkus kafka
5131,Web Applications,application|server|web|webapp,overlord sramp ramp server fuse
10694,Build Automation Tool Plugins,build|build-system|maven|plugin,jacoco maven plugin
21584,Languages / Compiler / Interpretation,generator|parser,lihaoyi fastparsesjs
18300,Example,example,opencredo concursus example
4409,Web Applications,application|metrics|rest|servlet|web|webapp,rhq metric rest servlet
8300,Bitcoin,bitcoin,google bitcoinj
18873,Example,example,codingmatter value object cdm demo
19997,Example,example|io|specs,wcm qa galenium example spec
21866,Graph Algorithms and Tools,graph|rdf|stats,inria corese rdf graph stat
431,Actor Frameworks,actor|concurrency,jetlang
12345,Build Automation Tool Plugins,build|build-system|maven|plugin,yandex qatool allure maven plugin
18207,Example,example,liferay journal demo
10340,Build Automation Tool Plugins,build|build-system|maven|plugin,pack maven plugin
7185,UI,assets|web,webjar nano
17092,IDE Modules,eclipse|io|plugin|report|reporting|ui,report solution birt designer ui samplesview
14860,Languages / Compiler / Interpretation,compiler|scala,scala lang compiler
9685,Build Automation Tool Plugins,build|build-system|io|maven|plugin,ciera maven plugin
16281,Machine Learning,deep-learning,deeplearningj nlp korean
22385,Languages / Compiler / Interpretation,javax|specs|standard,javax ws rs jsr api
16117,Database,database|driver|jdbc|postgresql|sql,jumpmind symmetric jdbc postgresql
14876,Compression Libraries,compression,apidesign bckbrwsr emul zip
319,Stream Processing,actor|akka|concurrency|distributed|processing|stream|streaming|typesafe,typesafe akka stream experimental
19135,Example,example,chrisbane actionbarpulltorefresh sample stock
1408,Build,ant,ant bsf
3711,Example,application|example|web|webapp|websocket,glassfish tyrus websocket sample chat
24810,Machine Learning,machine-learning|ai,ai libs jaicore ml
5181,Web Applications,application|service|web|webapp,glassfish metro wstx service
9483,Build Automation Tool Plugins,build|build-system|git|maven|plugin|scm|workflow,kuali maven plugin workflow
19249,Example,example,nifty gui example lwjgl
15248,Job Scheduling,cron,alonsodomin cron joda
18403,Example,example,squareup spoon sample
25953,Natural Language Processing,nlp,fnlp core
10402,Build Automation Tool Plugins,build|build-system|maven|plugin,dingxin proguard maven plugin
4708,Web Applications,application|portal|web|webapp,sakaiproject portal xsl
8413,UI,bootstrap,jwebmp jre bootstrap
