,CATEGORY,TAGS,ga_txt_cleaned
5884,Web Applications,application|web|webapp,xiancloud xian apidoc web
3874,Web Applications,application|frontend|security|web|webapp,sap research security vula frontend bug
10326,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo maven plugin
1139,Classpath Tools,analyzer|classpath,mojo java boot classpath detector
6547,Web Applications,application|web|webapp,majas webapp
19677,Example,example|interface|spring,cxf dosgi sample ri spring dm interface
20006,Example,example|io|spring,servicecomb demo spring boot
17134,Database,eclipse|jpa|persistence,persistence jpa
2227,Web Applications,application|client|web|webapp,uiuc ncsa myproxy oamp client webapp
1628,Build,ant,ant jdepend
11233,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
21327,UI,framework|web|web-framework,strut core
10775,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin zip
6601,Web Applications,application|web|webapp|webservice|xml,weblab webservice xml normaliser
175,Messaging / Integration,actor|akka|amqp|concurrency|distributed|queue|rabbitmq,newmotion akka rabbitmq
20539,Example,example|persistence,distelli persistence example
9690,Build Automation Tool Plugins,build|build-system|io|maven|plugin,crowdcode maven plugin rancher
21055,Example,example|twitter,arie sample twitter itest
10662,Build Automation Tool Plugins,build|build-system|maven|plugin,maven fragment plugin
258,Search Engines,actor|akka|concurrency|distributed|elastic|elasticsearch|search,sumologic elasticsearch akka
26941,Testing,scala|scalajs|testing,japgolly scalajs react testsjs
20301,Example,example|kafka|streaming,jcustenborder kafka connect quickstart
12203,Build Automation Tool Plugins,build|build-system|maven|plugin,asciidoc confluence publisher maven plugin
12458,Build Automation Tool Plugins,build|build-system|maven|plugin,saumya mojo maven plugin
497,Web Applications,admin|application|rest|web|webapp,wso carbon apimgt rest api admin
10979,Build Automation Tool Plugins,build|build-system|maven|plugin,plugin patch maven
24818,Machine Learning,machine-learning|ai,ai libs mlplan
443,Actor Frameworks,actor|concurrency|scala|web-framework,liftweb lift actor
23238,Testing,junit|testing,dripping fakegen junit
7521,Security / Authentification,authentication|oauth,isuper oauth
15262,Job Scheduling,cron,cron
14343,Application Layer Protocol Integration,client|http,scalaj http
12326,Build Automation Tool Plugins,build|build-system|maven|plugin,banner maven plugin
5420,Testing,application|testing|web|webapp,glassfish tyrus test ee
1382,Annotation Processing,annotations|processor,annotation processor
26957,Marshalling / Unmarshalling,scala|serialization,msgpack scala
12527,Build Automation Tool Plugins,build|build-system|maven|plugin|remote,remote enforcer maven plugin
20141,Example,example|jms|queue,activemq example federation federate address downstream
15077,Build Automation Tool Plugins,config|geo|maven|plugin,config
17062,IDE Modules,eclipse|io|model|plugin|report|reporting,report solution birt model
10769,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
19909,Example,example|io,corefine demo
10192,Build Automation Tool Plugins,build|build-system|maven|plugin,sling maven jspc plugin
7639,Database,aws|database|dynamodb|twitter,twitter storehaus dynamodb
1720,Web Applications,appengine|application|camel|example|web|webapp,camel example gae
26472,Database,persistence|toolkit|tools,toolkit persistence
26747,Rule Engines,rule-engine,drool wb guide dtable editor client
559,Web Applications,agent|application|web|webapp,hawkular agent wildfly helloworld war
13586,Example,camel|example|xml,camel example cdi xml
20583,Example,example|portal,eona portal demo content
7946,Benchmarks,benchmark|io,benchmark
5551,Web Applications,application|web|webapp,juddi gui war
20275,Example,example|jsp|server|tomcat|webserver,geronimo jsp example tomcat
7359,Security / Authentification,authentication|io,auth
17511,IDE Modules,eclipse|runtime,core contenttype
11689,Build Automation Tool Plugins,build|build-system|maven|plugin,trajano mojo codestyle maven plugin
6824,UI,assets,webjar npm
4855,Web Applications,application|rest|web|webapp,wso carbon apimgt rest api store
7863,Benchmarks,benchmark,benchmark
3526,Web Applications,application|example|web|webapp,geronimo sample app per port war
9700,Build Automation Tool Plugins,build|build-system|io|maven|plugin,ebean maven plugin
13088,Stream Processing,camel|connector|google|kafka|messaging|streaming,camel kafkaconnector google pubsub kafka connector
15712,Cryptography,cryptography|sdk,virgilsecurity sdk crypto
9931,Build Automation Tool Plugins,build|build-system|jms|maven|plugin|queue,ikasan standalone jms maven plugin
21176,Exception Handling,exception|io,java
13100,Stream Processing,camel|connector|hazelcast|kafka|streaming,camel kafkaconnector hazelcast multimap kafka connector
20426,Example,example|mvc|sdk|security|spring,stormpath sdk example spring security boot webmvc
26205,File Handler,pdf,aspose pdf legacy
26647,Reflection Libraries,reflection,scalamacro resetallattrs
6747,Aspect Oriented,aspect|aop,stefanutti metric aspectj
226,Distributed Communication,actor|akka|communication|concurrency|distributed|remote|remoting|typesafe,typesafe akka remote
24992,Build Automation Tool Plugins,maven|module|plugin|signing,bitbucket bradleysmithllc etlunit module signer
12759,Build Automation Tool Plugins,build|build-system|maven|plugin|testing,testing maven plugin
23249,Testing,junit|testing,testee testeefi junit all
8735,IDE Modules,bpm|eclipse|plugin,activiti designer kickstart
15931,File Handler,csv,fortsoft csv
4948,Web Applications,application|search|server|solr|web|webapp,solr server
1928,Web Applications,application|bpm|example|extension|mail|service|web|webapp,camunda bpm extension example mail print service
8128,File Handler,binding|plugin|xml,codesup util jaxb plugin
12052,Build Automation Tool Plugins,build|build-system|maven|plugin,kuali maven plugin enc
26449,Annotation Processing,persistence|annotations|processor|hibernate|validation,hibernate validator annotation processor
24130,Logging / Monitoring,logging,dongxiguo zero log
26876,Rule Engines,rule-engine,drool
16098,IDE Modules,data|eclipse|io|plugin|report|reporting,report solution birt datum oda sampledb
1183,Social Network Clients,android|facebook|social,antero social android facebook
4963,Web Applications,application|security|server|web|webapp,wso appserver security check
21180,External Process Execution,execution|process,buildobject
19938,Example,example|io|messaging,brooklyn example simple message pubsub
18458,Example,example,vinumeris example
24813,Machine Learning,machine-learning|ai,ai libs mlplan
7429,Testing,authentication|io|oauth|testing,geewit oltu oauth gw test util
5519,Web Applications,application|web|webapp,geode web api
16310,Machine Learning,deep-learning,deeplearningj rlj
22077,File Handler,io|json,json core
23204,Testing,junit|testing,slickqa junit jupiter
13261,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
5464,Web Applications,application|timeseries|web|webapp,sensorweb timeserie webapp
25287,Build Automation Tool Plugins,maven|plugin,tinygroup
20526,Example,example|osgi|url,karaf example url namespace handler feature
20265,Example,example|json|webservice,jersey sample jsonp
1424,Build,ant,axis ant
21714,Graph Algorithms and Tools,graph,blaisemath blaise graph
16027,Example,csv|example|xml,dhatim milyn smook example csv xml
22744,Database,jpa|persistence,smokestack jpa
8909,Testing,browser,phantomjsdriver
17765,Example,example,flink statefun rideshare example
7972,Benchmarks,benchmark|scala|scalajs,japgolly scalajs benchmark benchmarksjs
13405,Example,camel|esb|example,servicemix example camel blueprint
14397,Application Layer Protocol Integration,client|http|play-framework|typesafe,typesafe play ws
6177,Web Applications,application|web|webapp,kuali kfs web
4479,Web Applications,application|module|web|webapp,metawidget module js
25114,Build Automation Tool Plugins,maven|plugin,package plugin
11805,Build Automation Tool Plugins,build|build-system|maven|plugin,bsc maven plugin
23904,Social Network Clients,linkedin,springframework social spring linkedin
10816,Build Automation Tool Plugins,build|build-system|maven|plugin,aliyun relay codegen maven plugin
22632,Messaging / Integration,jms|queue,activemq
28288,Testing,testing|selenium,applitool eye selenium java
24232,Logging / Monitoring,logging,logger
9761,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven cat plugin
25651,Native Access Tools,native,bloodshura native
28034,Testing,testing,japgolly nyaya test jvm
24612,Logging / Monitoring,logging,log
26696,Build Automation Tool Plugins,repository,sonatype nexus api
28298,Testing,testing|testng,fork cucumber testng
27359,Security / Authentification,security|spring,oss spring boot starter security plus
23649,Stream Processing,kafka|streaming,nav syfo kafka
1558,Build,ant,flyway ant
3824,Web Applications,application|extension|identity|web|webapp,wso carbon extension identity authenticator outbound duo
339,Testing,actor|akka|concurrency|distributed|remote|testing|typesafe,typesafe akka remote test
2173,Web Applications,application|client|example|filtering|web|webapp,cloudseal client filter example
9431,Build Automation Tool Plugins,build|build-system|generator|maven|plugin,name remal maven plugin jooq generator
15522,Cryptography,cryptography,ripple crypto parent
28234,Testing,testing,lihaoyi utestsjs
19975,Example,example|io|server,servicecomb demo multiple server
10474,Build Automation Tool Plugins,build|build-system|maven|plugin,jinahya semver maven plugin
18216,Example,example,liferay face demos showcase
19593,Example,example|http,https example war
14815,Distributed Communication,communication|protocol,ipc
24056,Logging / Monitoring,logging,common log
3021,Example,application|example|portlet|web|webapp,liferay face demo primeface user portlet
6412,Web Applications,application|web|webapp,sonatype webapp
26851,Rule Engines,rule-engine,drool seam
6309,Web Applications,application|web|webapp,picketlink product idp
10777,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
27041,Testing,scala|testing,scalacheck
13954,Database,cassandra|database,dx util cassandra
20811,Example,example|server|servlet|tomcat|webserver,geronimo servlet example tomcat
11162,Build Automation Tool Plugins,build|build-system|maven|plugin,mysema maven version plugin
18604,Example,example,guru bug gametool example
23240,Testing,junit|testing,test suite junit
9042,Build Automation Tool Plugins,build|build-system|code-coverage|maven|plugin,tacitknowledge maven plugin cobertura checker
14344,Application Layer Protocol Integration,client|http,scalaj http
1582,Build,ant,ant
10645,Build Automation Tool Plugins,build|build-system|maven|plugin,venkatramanm swf all maven plugin
4741,Web Applications,application|portlet|web|webapp,jasig portlet
17351,IDE Modules,eclipse|plugin,vorto codegen hono arduino
3913,Web Applications,application|google|web|webapp,google zxe
11961,Build Automation Tool Plugins,build|build-system|maven|plugin,morfologik maven plugin
23720,Languages / Compiler / Interpretation,language,ibm watson developercloud language translation
2369,Web Applications,application|dashboard|service|web|webapp,toutatice service dashboard portail
13628,Messaging / Integration,camel|integration|spring,camel spring integration starter
14937,Concurrency Libraries,concurrency,molecule lab
15528,Cryptography,cryptography,theicenet cryptography
8045,IDE Modules,binding|eclipse|plugin,openhab bind
16095,IDE Modules,data|eclipse|io|plugin|report|reporting,report solution birt datum adapter
21418,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz corenative
4598,Web Applications,application|plugin|web|webapp,thiagomoreira liferay plugin replace theme hook
